,class,redshift,PCA_3,PCA_11
4490,0,0.00997722162135929,0.45981869321416624,0.027362940719218867
4491,0,0.015174696352066183,0.4587783636284406,0.025380825304022567
4492,1,0.23896206830094155,0.4648312391845475,0.07070602965101157
4493,1,0.3604706070886419,0.45030891438503756,0.3933633035812434
4494,1,0.11722729768234083,0.44625656403170627,0.049351523196305286
4495,1,0.15284485741750511,0.45913823088522226,0.029344379171740126
4496,1,0.2705826274109718,0.4749141515551148,0.5856548733138651
4497,1,0.29285239474898855,0.4709884503755528,0.03339166059420828
4498,1,0.08480044455263891,0.45447764114935213,0.052495443125800956
4499,2,0.0005842191414771283,0.4368830638992709,0.04072063337084786
4500,1,0.0818827916465171,0.4546564107865291,0.003967012047628199
4501,2,0.0005846285290199639,0.4147524279240076,0.2909313344485948
4502,0,0.00503170715955119,0.44783651027901134,0.06724809548298695
4503,2,0.0006412476482574623,0.45172413404231543,0.25510910605683984
4504,1,0.21822262548135038,0.46432513502598793,0.03752701093578574
4505,0,0.01081513720091373,0.456220928144416,0.0026583433069745366
4506,2,0.0006839093329255908,0.4529856874077747,0.29484867930420333
4507,1,0.1509106496064269,0.4551802999902982,0.04058914785499364
4508,1,0.6308016326503307,0.4428874916039467,0.0147287813651642
4509,0,0.028535312937302448,0.45764285639482466,0.006489561327926802
4510,1,0.27840967117127174,0.470007740428297,0.0564819172784901
4511,1,0.20167313227512823,0.46126037896775196,0.06260595897810764
4512,2,0.0005929867400713052,0.44457916910168976,0.7402054028737575
4513,1,0.1620905680496603,0.45457935415896966,0.002527670238983648
4514,0,0.004888099127762304,0.4622011764887191,0.005472313587527117
4515,2,0.0005997059441121,0.4605910615117281,0.29454549030130467
4516,2,0.0006616531760971175,0.436861014356549,0.039876199642496196
4517,2,0.0006376255085149248,0.4462883884519832,0.0408405884268148
4518,0,0.01680688524076264,0.4556778155315042,0.009692098347368061
4519,0,0.0006101644326360814,0.4595884719983635,0.25473497973300213
4520,1,0.09461142023346295,0.45382427688933474,0.06053304987731767
4521,1,0.07959925695499034,0.46088831303167865,0.01760886910278678
4522,2,0.0005564983364734135,0.44329905874604064,0.6583390413696538
4523,1,0.13681803923061334,0.45469424658313173,0.029614849069082627
4524,2,0.0005521293772066887,0.44183214495598117,0.02572487550724377
4525,2,0.0005984062905666054,0.4405354344254383,0.004554526875837489
4526,0,0.005399392501454437,0.45967314680240023,0.020375973051240726
4527,2,0.0006104216824179224,0.44163232085913934,0.19238512190900325
4528,2,0.0006178456866799745,0.4427079939340155,0.010228858250981604
4529,1,0.278703326492726,0.4645178399092996,0.05650421912481916
4530,1,0.34058954136253244,0.4440682170839088,0.6430661009620469
4531,0,0.025249018236453386,0.46020169108401865,0.026229061649039057
4532,2,0.000598557034108177,0.4406815892640271,0.33546431233495183
4533,0,0.013591239378107264,0.45759519189806924,0.018674725017251093
4534,1,0.2743245167626866,0.4608468799725529,0.6090716377716965
4535,1,0.32174713479434175,0.45406567906383877,0.616216963767108
4536,2,0.0005182483154753782,0.43398138911736045,0.17470890050055496
4537,2,0.0005363831614051028,0.4301714128962646,0.7427360840471955
4538,0,0.009205990390191368,0.47007687179545815,0.015444858729293631
4539,2,0.0005234594679103711,0.4493832705275126,0.05826258991294772
4540,1,0.16021140274041262,0.4477012317493725,0.023572035686516585
4541,1,0.016503636797560776,0.46461860189718046,0.6469196092707921
4542,0,0.01242485016308349,0.46269263243764275,0.026294952268402588
4543,2,0.000598041980688256,0.4523291652289079,0.39234500080138146
4544,1,0.28913052085248486,0.4769561218837798,0.03337800941417145
4545,2,0.0005720155182803695,0.45014783249823803,0.31751789100728944
4546,0,0.024707128380120347,0.4660950671758709,0.023764145277638843
4547,1,0.10047865069676824,0.4536525460078858,0.006032114631689595
4548,2,0.0005536433319421024,0.43874570505910115,0.025214749186096674
4549,0,0.020697446534434755,0.4599664157994271,0.006768354952287392
4550,2,0.0006903320780515263,0.45628453368516597,0.2585114252149344
4551,0,0.043590852566568236,0.46698924999492336,0.38805002633317043
4552,1,0.09950012368500508,0.45499461196553925,0.05037282074231547
4553,0,0.007294302825576394,0.459476661169067,0.043042424372264146
4554,2,0.0006200140896137763,0.4497797411297033,0.2580225304227309
4555,0,0.010156046846592102,0.45083016996323266,0.02459052701221487
4556,0,0.012809691609453394,0.45529440256684706,0.024898510885707284
4557,0,0.0023933985244077153,0.455912485613555,0.018410481636380455
4558,2,0.0005885806807286712,0.43231004952519864,0.29987409475086263
4559,1,0.07760730455562813,0.4580681278975527,0.020240466627583886
4560,2,0.0006166466393904231,0.4443597110350576,0.009482376816657812
4561,2,0.0006261117608722777,0.4393383962319772,0.6681143626910033
4562,1,0.020094395165678083,0.4775877623357857,0.039878469755822155
4563,0,0.015487881039104983,0.45823355914266267,0.020828165072288296
4564,0,0.005972390664211642,0.46610394554282236,0.007146805990422361
4565,1,0.09504820035643027,0.448265028653657,0.04553674982118851
4566,2,0.0005917142575062596,0.4546432233120261,0.6672880919747998
4567,2,0.0005859633883214994,0.4405891478111147,0.009425969611246199
4568,0,0.019962207380762504,0.46513056142531595,0.06678083385661572
4569,0,0.007558642653523252,0.45522987263400516,0.09599849211478607
4570,2,0.0007177223849994447,0.4469091078920226,0.2877005476215192
4571,1,0.18867724017409934,0.4496241798367689,0.6276930593749454
4572,2,0.000558656774569871,0.44951929607881513,0.2956605794248015
4573,1,0.063001240566635,0.4760493147382285,0.03686536863860086
4574,1,0.13889294139507183,0.4498256699196525,0.0496376648328406
4575,0,0.0058946420581195026,0.4603251435399154,0.025011277468819648
4576,1,0.2933576420255316,0.46576830707113814,0.07179720569361123
4577,1,0.08127134808332549,0.45200587241860113,0.025737793838257694
4578,2,0.000479211100920644,0.4417131453369779,0.6371979327266737
4579,1,0.09238814635887532,0.45271603391190096,0.054167629229900455
4580,0,0.017487467904954868,0.46393199120610606,0.023803087286870084
4581,1,0.2881383261441633,0.4690790550262721,0.05027817305657596
4582,1,0.028220684278137707,0.4762690847072176,0.028202659046122153
4583,2,0.0006470753767902331,0.453251092902781,0.24833945525322246
4584,2,0.0006173983769978908,0.4472528067959785,0.29579989228847914
4585,0,0.007508741264331239,0.4696899015391539,0.02503857547303276
4586,2,0.0005968115362978551,0.5295003417797592,0.00739082858141768
4587,0,0.010377043206279328,0.4607827358638732,0.026296638357492574
4588,2,0.0005843447527553317,0.43612177526507745,0.0407054968386268
4589,2,0.0006154959108394266,0.44584026872603083,0.028199179949306236
4590,1,0.17145951669890094,0.453178541741616,0.02168852149717529
4591,2,0.0006147865159274581,0.43183012193270465,0.3384736244620944
4592,2,0.0006598637944012453,0.43267089100170203,0.21012800443053095
4593,1,0.18840788933397284,0.4668133963385984,0.016857229919773814
4594,2,0.000561448315811409,0.44844373568061524,0.009549700946599238
4595,2,0.0005974295692348373,0.4497573569514395,0.29198658729330185
4596,1,0.1042152216560984,0.4485574150640052,0.006917786117916325
4597,1,0.1091217960497933,0.46456895265816806,0.024545629094278043
4598,0,0.005625695816123347,0.45577184347816113,0.027155359976129737
4599,0,0.008802910575098037,0.4644547762351478,0.039956755851369805
4600,1,0.05237061769816277,0.4754924691691917,0.6720982659532195
4601,2,0.0005990540836261357,0.4519154422951424,0.30002090810521576
4602,2,0.0005769764775252238,0.4380140211280312,0.2679281665890768
4603,2,0.0006143895894351667,0.4405842254598032,0.26408623223732275
4604,0,0.007918517678868055,0.47267247270438545,0.009311370565199262
4605,2,0.0005993034318781294,0.4455112463491732,0.19266928048257015
4606,0,0.01078024025475318,0.45460029155773174,0.04227600777770506
4607,2,0.0005470783913036457,0.42462867014701533,0.030034192042936836
4608,1,0.20191789269885252,0.4604901813125235,0.01992140984596344
4609,0,0.018879814453207477,0.46994709785460637,0.025073962546314013
4610,0,0.00555139844637975,0.4547733450037374,0.07603435424841734
4611,2,0.0007166207486413796,0.4548351037982315,0.6658692960819741
4612,1,0.3207926835158468,0.465759292715593,0.38512487687466557
4613,1,0.0323442826574819,0.4708240864415271,0.04307909567450478
4614,1,0.11219890065017894,0.45245688672502804,0.03595092913445751
4615,1,0.0697328527599853,0.4643825727004518,0.036200161602516656
4616,1,0.2231201214364317,0.4560836306843046,0.049317370352361625
4617,1,0.07644377755069955,0.45749255856388754,0.05489905607737951
4618,2,0.0005756892978973517,0.4488683718491239,0.19255399344068916
4619,0,0.012008086925002631,0.45417372704221504,0.006896380244020339
4620,1,0.22696423257726034,0.4590136373224792,0.00653648098404333
4621,0,0.0175797820437392,0.441643863196921,0.004345652254530874
4622,1,0.17499010003060145,0.453316314620566,0.02039874734717026
4623,0,0.014705508347761338,0.4600473293053038,0.00665522500475782
4624,2,0.0005791379036432091,0.44927786225105865,0.029984176269687593
4625,1,0.27739588836482965,0.4646149910097807,0.06729377211487786
4626,0,0.011481460282943425,0.45886317504920726,0.002021816614778238
4627,1,0.1935887469478284,0.4288889223074755,0.41068435995176344
4628,0,0.011414189767654296,0.45136231961328577,0.020066344605799175
4629,0,0.007781357483007886,0.45290839474762185,0.00421556211744975
4630,1,0.19564247562002432,0.4554965242296992,0.04014247234040817
4631,1,0.20206286178159577,0.4615363015489671,0.02680855310947032
4632,0,0.009509619127042238,0.4624553369894039,0.025194291032300906
4633,2,0.0006326883533650181,0.44669962395582086,0.4100735269562382
4634,2,0.0005923820874661317,0.4504920472681681,0.021885867635930784
4635,1,0.30133151344655873,0.4723186567191088,0.02077856953054838
4636,2,0.0006324176729267954,0.4433253937509282,0.2873484236658691
4637,2,0.0005065961180696852,0.4468553741305565,0.36924639535877624
4638,2,0.0005066087135097145,0.4495774510949874,0.3174535592007945
4639,2,0.0005840214459666575,0.43968462333564395,0.3353124204432355
4640,0,0.01507609164164408,0.45175502203801743,0.01649679975212842
4641,0,0.023520626491960163,0.47495863295813306,0.026273879361975894
4642,1,0.13114061246972414,0.45866571129790296,0.01607994985677863
4643,2,0.0005625921418897084,0.4407857921269644,0.34595450631337255
4644,2,0.0005998941751716066,0.4738703435133343,0.7925427967380726
4645,0,0.014493298772911787,0.4553645649143966,0.3765984204645715
4646,2,0.0006345575109466602,0.4435951343169403,0.6682082343448909
4647,1,0.10043191460885033,0.46649906291948073,0.04435085944878622
4648,2,0.0005856629134485197,0.45347910454584506,0.6723763291788015
4649,1,0.254640317335332,0.46832775639989654,0.0033197508078900984
4650,2,0.0005900136872445099,0.4520764159617502,0.22861059023257735
4651,2,0.0007579732795711649,0.4422412351584286,0.37914826920870315
4652,1,0.18247616621462664,0.44815098871400394,0.04907253421210013
4653,0,0.008067246807840238,0.4607463563336766,0.00686145020402304
4654,0,0.01822051965530762,0.46387274387516914,0.007223924423963857
4655,0,0.018401316402878724,0.4584954790689317,0.006132057212639902
4656,2,0.0005628457663007405,0.4422159295503112,0.02366044847939494
4657,0,0.014073310187191195,0.4595475798076173,0.015222148567122618
4658,0,0.007697687161524008,0.4403232722245684,0.004971295150756505
4659,2,0.0005504229309791591,0.452452511762926,0.32108044264849456
4660,0,0.00672996849557485,0.4652086261958556,0.027435369419301997
4661,2,0.0006003577059504636,0.4386502817151139,0.1933301228896288
4662,2,0.0006158424041032874,0.44469911188148153,0.17449408628772475
4663,2,0.0006042597990056881,0.4536113804564664,0.19073522664334921
4664,2,0.0005316453172988375,0.4391245252633373,0.011280344032959633
4665,1,0.03605217432884529,0.4790211404252428,0.024915124396549013
4666,1,0.02452801864948846,0.48820296184007494,0.04602840916004647
4667,2,0.0005263557042794171,0.4411751715085787,0.6162031554311511
4668,0,0.007392158386103453,0.4605157693911909,0.026149262455816752
4669,1,0.20350168707619928,0.4583597790280746,0.042473332608923386
4670,1,0.19156418365322583,0.4845934882211867,0.032717076869108117
4671,0,0.005354778051788899,0.45985636323587364,0.024461011391665788
4672,2,0.000609777855134907,0.4387798722119619,0.17456035666632144
4673,0,0.016689737640762824,0.4578507210047116,0.007519713371774928
4674,2,0.0005376596470611907,0.44458642213820593,0.556520096761276
4675,0,0.01088143696662512,0.4654041738201252,0.00728303294626062
4676,1,0.051348213949226146,0.48855775772567495,0.6567882718798472
4677,0,0.007717539633742673,0.4718842795218783,0.02378832606675413
4678,0,0.02375400669972157,0.4689882010410792,0.027369709788565524
4679,2,0.0006135443510583557,0.44798814202348347,0.32184802463317747
4680,1,0.03208668374891506,0.4846918930566223,0.8304645932041569
4681,2,0.0005412294749818586,0.4501158424004899,0.7924935222314832
4682,1,0.22653475809544507,0.4565905112636978,0.04963951462561657
4683,1,0.19335013412820468,0.4652247617425909,0.04033147841978642
4684,2,0.0005080800925125435,0.44762770516140965,0.5014543940931603
4685,2,0.0006090178254102805,0.4426259452743298,0.024293233621795113
4686,2,0.0005795859639048632,0.44005371959827655,0.04396881021420726
4687,2,0.0004911501483930195,0.45076666753814404,0.31719858476826635
4688,0,0.006260174308912184,0.4534822028647384,0.0667034276617607
4689,0,0.006007057432637263,0.4535308382218448,0.6702727039252125
4690,2,0.00045433138970686865,0.4459779522784892,0.5461124609237993
4691,1,0.00812871427079352,0.47637165720796154,0.008022859955336858
4692,0,0.01065545532891496,0.4582291331271699,0.007051400353033949
4693,2,0.0005189078533180913,0.4453725883771007,0.6081424630812905
4694,0,0.012532191619705238,0.46054196634892114,0.024140295511324517
4695,2,0.000604228622074846,0.4261304024470665,0.31937079047027295
4696,2,0.0006594834721587269,0.45091991501000567,0.036205831144922165
4697,1,0.21898035342862768,0.44984048753052286,0.06257351433012705
4698,0,0.022636072042413122,0.47066418777141134,0.006855743096605527
4699,1,0.11537239396415974,0.4392094871511501,0.06772663296272721
4700,2,0.0006763864668974846,0.4668929617984673,0.023364405359318607
4701,0,0.0064119043264906595,0.46099254570147,0.0247367875438481
4702,0,0.00688780322699271,0.4534609816725845,0.042869602327812645
4703,1,0.025682081203452944,0.47911430406923083,0.06646454728677975
4704,2,0.0006325638715303588,0.4546859155882766,0.02034054042697453
4705,1,0.21705114948135223,0.45416499109538544,0.0322515904622907
4706,2,0.0006302058936422004,0.4450637677672594,0.2875523617181974
4707,1,0.2684848647373114,0.465604645358733,0.05067288497290541
4708,0,0.021616213115639053,0.45103342535049357,0.02632550531862203
4709,0,0.003862447156379995,0.4725980953023549,0.00335260860563924
4710,1,0.1377125299239973,0.45220523002993906,0.049728015508013396
4711,1,0.22077802724165874,0.4564461810279935,0.014713114716532055
4712,0,0.01610758812594803,0.45791010328211107,0.020962247306145876
4713,2,0.0005065319828324873,0.4430482960023784,0.28935776075588904
4714,0,0.017965436975395894,0.4647859619549965,0.007052942327430811
4715,2,0.0006020216522182033,0.4480288154068468,0.0061521934600518025
4716,0,0.009116464118382869,0.45528140318697313,0.009351819285271457
4717,1,0.2854185117160495,0.4700690050905298,0.055701216458219696
4718,0,0.023345434071848165,0.4665747684069384,0.0022173113069274275
4719,0,0.012223694838211955,0.45918258623821584,0.03754446972887435
4720,2,0.0004990055140224432,0.4494811482175972,0.31769511388351723
4721,2,0.0005750436136089954,0.4377689061685855,0.22326354934735393
4722,2,0.0006328139646432214,0.4327789736759057,0.02424415900716978
4723,2,0.0006035211272014472,0.44381059058155903,0.0034273210084826145
4724,0,0.012208044181912247,0.45442648928059176,0.0028089474241575207
4725,0,0.011197603956490373,0.45643848005321014,0.021163996263764
4726,1,0.2649059583780298,0.4618678808572754,0.018205354130626378
4727,1,0.16227985706894238,0.44747963562118526,0.04887900397717343
4728,1,0.11281394699530854,0.4569487202149144,0.04858147522272155
4729,1,0.1504797454492394,0.44476390225916557,0.05150298806179428
4730,2,0.0006341672524603049,0.4382143496152427,0.010031650330847158
4731,1,0.13576851453986566,0.464585428426915,0.7861127179240194
4732,2,0.000614950235202708,0.4398197034725607,0.22208359914558198
4733,0,0.008994296928151187,0.4527727961425717,0.02508960471036674
4734,0,0.00812678992774251,0.4529860354186727,0.006777904814444902
4735,2,0.0006206220562064627,0.44721359969347757,0.3777116863481253
4736,0,0.014803471133941315,0.45399547393851053,0.021113580152801542
4737,0,0.0236574178315743,0.45922180049377864,0.023125495766572052
4738,1,0.14163341463231424,0.4525491821345892,0.05895740866748379
4739,0,0.021894599504117988,0.4682230999236632,0.046542455722205625
4740,0,0.012808133263297675,0.4506716331752256,0.003992719164026409
4741,0,0.0167070367127667,0.45991759966535817,0.01695729871129867
4742,1,0.30200560538456106,0.4708666036762027,0.03407592353719491
4743,1,0.15750102416975545,0.43301579546132607,0.6140602895646339
4744,0,0.0073819948238823315,0.4523326284026836,0.010924014974826368
4745,2,0.0004809998821528599,0.44062282697720556,0.3346760289985078
4746,0,0.018615839192480534,0.46482538922153466,0.022619905426223552
4747,1,0.03501434438264241,0.47357727874158295,0.048654221984122795
4748,1,0.18923309795881899,0.44849884359960823,0.05620046636894664
4749,2,0.0005898461864779004,0.42343354788600884,0.026978413313627367
4750,0,0.008043122465609375,0.46543070017197896,0.04067367159256517
4751,2,0.0006031061825104398,0.4503948133895053,0.22846740910625457
4752,0,0.010904141641211368,0.4586800243475044,0.02755618695290389
4753,2,0.0005624920789104067,0.4299715456179525,0.009919114220433234
4754,1,0.02255688232354578,0.4754339993982284,0.035775583425197266
4755,0,0.013250071655007979,0.45297560080179794,0.024437166500909213
4756,2,0.0005784745771607596,0.44081868933189344,0.26844241039712624
4757,1,0.1549400466754954,0.4533627185180065,0.04549746629169378
4758,0,0.007487537748885825,0.47276472674115494,0.01759200425996621
4759,0,0.006472032183620171,0.4561732175227253,0.024546612731418394
4760,1,0.01776952855914041,0.465939259810021,0.04271021220405487
4761,2,0.0006027751125844944,0.43506040306850713,0.6444067012514827
4762,0,0.012459215270005574,0.4677759010196618,0.020325117027733874
4763,1,0.31767284591858547,0.4325546133325704,0.025900022570543926
4764,1,0.16331980293469617,0.4504566731950682,0.3000148113320041
4765,1,0.07010057956247434,0.46337773236627744,0.0512160633326436
4766,0,0.020609936104901087,0.4654693034956838,0.056503856593674615
4767,0,0.020761424507341655,0.4684528834364328,0.019538001806230054
4768,2,0.0005650695834519695,0.43560561417780486,0.3345103440299394
4769,2,0.0006512439098665262,0.43625032442702855,0.12260833540348194
4770,2,0.0006164741233226079,0.43684927283619185,0.014074395006880513
4771,1,0.19000297814676018,0.4630259223966728,0.010510185767070412
4772,1,0.13736301718575036,0.4539819311500312,0.029713968283338665
4773,0,0.008203260404051883,0.46417027050955567,0.010026997184884034
4774,0,0.014571208932320986,0.4633794860183479,0.006603652598184184
4775,0,0.01106936779430361,0.4588271426204893,0.0035278155532355027
4776,2,0.0005910550770823896,0.45877312123542047,0.0040284142525831845
4777,2,0.0005997377472407551,0.4507459349332352,0.2552220055008945
4778,2,0.0005405988451751718,0.448570097690311,0.5592893135036241
4779,2,0.0006052989914325207,0.44218840162955725,0.0067162137965497415
4780,2,0.0005795601725611484,0.4199945390026879,0.024170805276337443
4781,1,0.17189285130422122,0.49620943863333955,0.4576278464206879
4782,2,0.0006301387274932135,0.4454752251846602,0.6681891457557951
4783,1,0.18970817908500814,0.45474316509697066,0.02131618376245592
4784,0,0.009655684770795973,0.4661654017412451,0.019935325566201895
4785,1,0.1841857720247289,0.45855845440364873,0.10692012634153447
4786,0,0.006817749133753866,0.46133516109816,0.0236317280335466
4787,0,0.016127088898025128,0.46111185829208673,0.024425500028631253
4788,0,0.018068030480106495,0.4614190812103255,0.06255208879149263
4789,1,0.10616102413444532,0.44692770737033755,0.02548641617983502
4790,1,0.340235267805296,0.45375828606588536,0.00921396679689665
4791,0,0.012302562880120542,0.46797241320243915,0.01781485310541797
4792,0,0.003335182879104778,0.44908999197620386,0.020481268248484064
4793,1,0.13335031872502937,0.4629951290121951,0.0663863382332621
4794,0,0.013277894567426778,0.458627404682176,0.02606227006455862
4795,1,0.1422443149188644,0.4651802166810582,0.030414167308388168
4796,1,0.28711739496086003,0.46605141574284387,0.07163994512271146
4797,0,0.019642017284399817,0.4501655583723405,0.020444306350235142
4798,1,0.15633498093617176,0.4574770967289162,0.061876149740042075
4799,2,0.0005913611705795821,0.4456460730456109,0.024821943476991584
4800,1,0.1607418123035067,0.4482152960427292,0.32418743772812963
4801,1,0.28270484489203623,0.4766853052046662,0.47720658992155807
4802,2,0.0006330375515746831,0.44732411717542864,0.6478278031433549
4803,0,0.011011302958736216,0.45493603911270925,0.022289114407341992
4804,2,0.0005517712864162084,0.44404501172882005,0.026562061059543535
4805,0,0.008022486531286732,0.4796038935545845,0.1925959346181956
4806,1,0.23095531434635333,0.46392234342418,0.4972126350772237
4807,0,0.009548266111704127,0.447426734259924,0.01109968808234954
4808,0,0.01350696144459019,0.45311563408111755,0.007036815510760214
4809,2,0.0006359119710975489,0.4407698942737708,0.6681822568149242
4810,2,0.0005470521996508266,0.4565697802316204,0.26835737776458385
4811,2,0.0006244584299441769,0.4424468717911335,0.1930084900448829
4812,1,0.2019584954794236,0.4619482035198246,0.6166601988241567
4813,0,0.012962729779997453,0.45859645788428743,0.00586461785436973
4814,0,0.011776445202493846,0.4650426647052913,0.4578247952194042
4815,0,0.007820796507825984,0.459304996871809,0.02047995838022501
4816,0,0.015068714516723418,0.45512318953496744,0.023399244422560667
4817,1,0.2991585498483196,0.4700492537930044,0.3836237386600258
4818,1,0.010888270814904337,0.47683027609778833,0.01589667040382492
4819,2,0.0005711523231808835,0.4572117560756139,0.29910106979030815
4820,2,0.0006229677603315504,0.4519135889055147,0.042159788246285246
4821,1,0.3275782087674835,0.4575783740935518,0.3783787439790353
4822,2,0.0006041875746652342,0.5303601592965466,0.024997088069908607
4823,2,0.0006210433772496301,0.4357827158972561,0.2211225057371799
4824,2,0.0005920029232606649,0.44283407080135495,0.22872416598211087
4825,2,0.0006047821509183843,0.44983902491210864,0.2957408236526492
4826,0,0.004506189945580827,0.4723712757182677,0.025318063499470148
4827,2,0.0006193711831846682,0.4439412341316897,0.29463262976076154
4828,1,0.03885338017589966,0.47787992849300454,0.6701403523678596
4829,1,0.13442439094191808,0.4634563067995001,0.04009461798375902
4830,2,0.0005895722606765828,0.4388134993574753,0.026109263734354987
4831,0,0.0025964167162892573,0.44933626599033394,0.009626846924815718
4832,2,0.0006193808120483001,0.43991518194775164,0.0238015023301221
4833,0,0.021921534588130637,0.443186131547579,0.03129393775220454
4834,1,0.08573778261692835,0.4534139455604593,0.05901079881824994
4835,1,0.16184981071697824,0.4535574691374137,0.056069053738306215
4836,1,0.10959893590851844,0.46141656723555347,0.0208094357466867
4837,2,0.0006002442755064316,0.4410652618179091,0.2965545537750327
4838,0,0.007965696966151358,0.4595219006332853,0.028711206863542116
4839,1,0.13490579123325244,0.449019343329632,0.049574347342748126
4840,2,0.0006031327272930757,0.4423292464058283,0.3375439198328996
4841,0,0.005051177908445472,0.45521945122566215,0.02055166714114845
4842,1,0.12955869096711498,0.7494133857336169,0.04507596450087378
4843,2,0.0006037542615050445,0.4385472150645166,0.192928626741731
4844,0,0.004936891088865473,0.4536827306178374,0.009534483342093003
4845,2,0.0006082333901262773,0.43242266984256433,0.19305018929873197
4846,0,0.012303683745612363,0.45122142242477425,0.026886966103459378
4847,1,0.16825032439087576,0.4623387109241208,0.017580813850880672
4848,0,0.006816716908135122,0.4506763731430326,0.015056500615863055
4849,2,0.0006218894905877689,0.44699849049916324,0.28774568130460865
4850,2,0.0006321840782677282,0.44132382227435507,0.036125484597635565
4851,2,0.0006554418799587334,0.44901640811238974,0.3206157012487687
4852,2,0.0006636225253288449,0.4505235101469245,0.2882229655283656
4853,1,0.15663464089418935,0.45484749875607744,0.021169255850574886
4854,2,0.0005697010883040491,0.4389939613052928,0.020701095863705665
4855,0,0.010625435005449057,0.4506300804747714,0.02848706752691603
4856,2,0.0007355235732908003,0.44043901086153714,0.02739142876257364
4857,1,0.35594110957437036,0.4479466179782628,0.39411767741757575
4858,1,0.08076379902943322,0.4527228584154837,0.023820306816136394
4859,2,0.0005941537268906345,0.4435478227293077,0.32291931706744353
4860,2,0.0006022377533694159,0.460757820766975,0.2102796022112674
4861,1,0.2926399449886765,0.4854445326014628,0.7270850068521014
4862,0,0.012289229727599207,0.45114709367154304,0.009337627738152221
4863,0,0.011694419007688021,0.4468625230041395,0.020941006990753158
4864,1,0.1931170970425326,0.45684186738414917,0.042231029968274075
4865,0,0.011572956647414843,0.46174396275703106,0.019541550843365257
4866,0,0.009265173231899841,0.4566741292739098,0.0033343558738611057
4867,1,0.20281801631320304,0.4541958935318593,0.054409003111869
4868,0,0.009534090880388552,0.4688148320486227,0.02338940755180091
4869,0,0.022543014472435237,0.46992102662302326,0.029172939983471133
4870,1,0.2757104440685179,0.4786514999593461,0.530468318199896
4871,1,0.0537259070607674,0.4977162065024398,0.010950250947371565
4872,1,0.07681553603773826,0.4586997753284064,0.023927257058500184
4873,1,0.2638148301339506,0.4700595038738588,0.028029185943161547
4874,2,0.0006013609363229833,0.43583696672045186,0.2554445662527394
4875,2,0.000582597289141373,0.4454350246176175,0.09600369697954722
4876,0,0.011563709507107316,0.4602110404280655,0.02068047552889765
4877,1,0.11033291694786314,0.45404778535944174,0.039560026981997745
4878,1,0.35311078123998385,0.45535058651989496,0.3847080888537541
4879,1,0.2608376741388369,0.469327650420969,0.5577071635812991
4880,1,0.040149223636527336,0.4789953051577718,0.04327508617227331
4881,2,0.0006244841326480187,0.44278164241258655,0.32476281084620706
4882,2,0.0006256474880919025,0.43429429515234086,0.6665180403433829
4883,0,0.008359909934586171,0.4568585327017044,0.006777181807776145
4884,2,0.0006443823115883336,0.4403441086701572,0.04689893625900819
4885,1,0.2614006803004177,0.4727089376428136,0.05646270152115894
4886,1,0.8126910811084257,0.4526265356002887,0.6498317230664905
4887,1,0.021891883120910765,0.4883476760615182,0.06695144540510302
4888,2,0.0005876349361731932,0.4539830970627727,0.02486092762413504
4889,0,0.0201553565235496,0.45907987680931744,0.006208234869200108
4890,1,0.032920942218867356,0.477861526279997,0.02695052868572799
4891,0,0.01599867545609221,0.4629329125552241,0.0249710675425191
4892,0,0.006020610755165922,0.4587309066063742,0.015610263173252953
4893,2,0.0005006650097107491,0.4352907840868841,0.007397033526733682
4894,1,0.2721954441983746,0.4629586481983807,0.025102451599538306
4895,1,0.16063687413118566,0.4580683722203011,0.028313177316067986
4896,0,0.03334990201754864,0.4585036147853559,0.04357587317945982
4897,1,0.08669058976874525,0.45881314418792296,0.6735147597105237
4898,0,0.009427342739046276,0.44998999776689497,0.02416020261232879
4899,0,0.008218637992355496,0.4542174978853299,0.02400704290489905
4900,1,0.1441610092066329,0.4665508890182363,0.6479788722094016
4901,0,0.017186850064437893,0.45903044680745814,0.020584491219723167
4902,0,0.01400796687430382,0.4727158175750727,0.007239174227858081
4903,0,0.009993780121520357,0.4686561674238392,0.015055979524604302
4904,2,0.0005836017361676346,0.4566949754889108,0.33826652614282227
4905,2,0.0005724020453140033,0.4554976705090592,0.018918227264054066
4906,1,0.26134049096724715,0.4629408962681818,0.04879590305311647
4907,2,0.0005947210649685932,0.44958785111989297,0.1903835614059461
4908,2,0.0006161484690069725,0.4505995395072703,0.2881976871717954
4909,1,0.1791094236805827,0.47080688355200156,0.026752697765076702
4910,2,0.000630155426101561,0.43816039278402,0.0271720031276151
4911,1,0.31776648965546594,0.45329090495686464,0.040092001100235225
4912,0,0.011106769531716293,0.4690849414678946,0.03616217499587557
4913,0,0.016915140259947236,0.4458997501813782,0.02011270580867075
4914,1,0.3332261413254438,0.4584155031007606,0.4582137545719348
4915,2,0.0004935057816135674,0.44016022412004036,0.7400385877325937
4916,2,0.0006641787405324076,0.4492148032916606,0.25768789690163235
4917,0,0.013768852238624434,0.45902884709956476,0.018262671215072107
4918,2,0.0006572099308980521,0.44084419626732085,0.1933440957612394
4919,2,0.0006607500501644853,0.4449069222213763,0.004596455260726218
4920,2,0.00046685706157797394,0.44242918768525474,0.6392045354194105
4921,1,0.07379830624194124,0.46272730824314984,0.0717550925941065
4922,1,0.14770474555175783,0.4631562256951967,0.021126540820394113
